Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[4]     53.3    0.00    0.56 1500000         std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator=(double&&) [4]
                0.01    0.54 1500000/1500000     std::vector<double, std::allocator<double> >::push_back(double&&) [5]
                0.01    0.00 1500000/3000000     std::remove_reference<double&>::type&& std::move<double&>(double&) [42]
-----------------------------------------------
                0.01    0.54 1500000/1500000     std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator=(double&&) [4]
[5]     52.3    0.01    0.54 1500000         std::vector<double, std::allocator<double> >::push_back(double&&) [5]
                0.02    0.51 1500000/1500000     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [6]
                0.01    0.00 1500000/3000000     std::remove_reference<double&>::type&& std::move<double&>(double&) [42]
-----------------------------------------------
                0.02    0.51 1500000/1500000     std::vector<double, std::allocator<double> >::push_back(double&&) [5]
[6]     50.4    0.02    0.51 1500000         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [6]
                0.02    0.47 1500000/1500000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.01    0.01 1500000/3000000     std::vector<double, std::allocator<double> >::end() [30]
                0.00    0.00 1500000/6000000     double&& std::forward<double>(std::remove_reference<double>::type&) [86]
-----------------------------------------------
                0.02    0.47 1500000/1500000     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [6]
[7]     46.6    0.02    0.47 1500000         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.00    0.32 3000000/3000000     double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [8]
                0.03    0.01 1500000/1500000     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [26]
                0.01    0.01 1500000/1500000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [39]
                0.00    0.02 1500000/3001052     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [24]
                0.02    0.00 4500000/8252104     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [33]
                0.01    0.00 3000000/15000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [16]
                0.00    0.01 1500000/3750000     std::vector<double, std::allocator<double> >::begin() [31]
                0.00    0.01 1500000/3751052     void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [36]
                0.00    0.00 1500000/3751052     std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [40]
                0.00    0.00 1500000/1500000     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [91]
                0.00    0.00 1500000/6000000     double&& std::forward<double>(std::remove_reference<double>::type&) [86]
-----------------------------------------------
                0.00    0.32 3000000/3000000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
[8]     30.2    0.00    0.32 3000000         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [8]
                0.21    0.00 6000000/6000000     std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [9]
                0.01    0.10 3000000/3000000     double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [11]
-----------------------------------------------
                0.21    0.00 6000000/6000000     double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [8]
[9]     19.8    0.21    0.00 6000000         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [9]
                0.00    0.00 6000000/6000000     std::move_iterator<double*>::move_iterator(double*) [113]
-----------------------------------------------
                0.00    0.00    1050/1501050     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [98]
                0.02    0.17 1500000/1501050     main [1]
[10]    17.5    0.02    0.17 1501050         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.00    0.07 1501050/1501050     double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [18]
                0.01    0.05 1501050/1501052     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [23]
                0.00    0.01 1501050/1501050     __gnu_cxx::__alloc_traits<std::allocator<double> >::_S_select_on_copy(std::allocator<double> const&) [65]
                0.01    0.00 1501050/1501050     std::vector<double, std::allocator<double> >::end() const [66]
                0.01    0.00 1501050/1501050     std::vector<double, std::allocator<double> >::begin() const [67]
                0.00    0.01 1501050/3752104     std::allocator<double>::~allocator() [51]
                0.01    0.00 1501050/8252104     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [33]
                0.00    0.00 1501050/7501050     std::vector<double, std::allocator<double> >::size() const [58]
                0.00    0.00 1501050/4501050     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [114]
-----------------------------------------------
                0.01    0.10 3000000/3000000     double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [8]
[11]    10.4    0.01    0.10 3000000         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [11]
                0.00    0.10 3000000/3000000     double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [13]
-----------------------------------------------
                0.00    0.10 3000000/3000000     double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [13]
[12]     9.4    0.00    0.10 3000000         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [12]
                0.01    0.09 3000000/3000000     double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [14]
-----------------------------------------------
                0.00    0.10 3000000/3000000     double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [11]
[13]     9.4    0.00    0.10 3000000         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [13]
                0.00    0.10 3000000/3000000     double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [12]
-----------------------------------------------
                0.01    0.09 3000000/3000000     double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [12]
[14]     9.4    0.01    0.09 3000000         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [14]
                0.04    0.03 6000000/6000000     decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [19]
                0.00    0.03 3000000/3000000     double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [38]
-----------------------------------------------
                0.02    0.02 2250000/4500000     std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::back_insert_iterator<std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}, vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)::{lambda(double, double)#1}) [3]
                0.02    0.02 2250000/4500000     double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [29]
[15]     6.8    0.03    0.04 4500000         bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [15]
                0.04    0.00 9000000/15000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [16]
-----------------------------------------------
                0.01    0.00 3000000/15000000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.01    0.00 3000000/15000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [39]
                0.04    0.00 9000000/15000000     bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [15]
[16]     6.6    0.07    0.00 15000000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [16]
-----------------------------------------------
                0.01    0.06 1501050/1501050     double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [18]
[17]     6.6    0.01    0.06 1501050         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [17]
                0.00    0.06 1501050/1501050     double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [20]
-----------------------------------------------
                0.00    0.07 1501050/1501050     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
[18]     6.6    0.00    0.07 1501050         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [18]
                0.01    0.06 1501050/1501050     double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [17]
-----------------------------------------------
                0.04    0.03 6000000/6000000     double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [14]
[19]     6.1    0.04    0.03 6000000         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [19]
                0.02    0.00 6000000/6000000     std::move_iterator<double*>::base() const [49]
                0.01    0.00 6000000/6000000     double* std::__miter_base<double*>(double*) [60]
-----------------------------------------------
                0.00    0.06 1501050/1501050     double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [17]
[20]     5.7    0.00    0.06 1501050         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [20]
                0.01    0.05 1501050/1501050     double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
-----------------------------------------------
                0.01    0.05 1501050/1501050     double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [20]
[21]     5.7    0.01    0.05 1501050         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
                0.02    0.01 1501050/1501050     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [34]
                0.02    0.00 3002100/3002100     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [41]
-----------------------------------------------
                0.00    0.00       2/2251052     __static_initialization_and_destruction_0(int, int) [84]
                0.00    0.00    1050/2251052     void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [103]
                0.00    0.02  750000/2251052     vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [2]
                0.00    0.04 1500000/2251052     main [1]
[22]     5.1    0.00    0.05 2251052         std::vector<double, std::allocator<double> >::~vector() [22]
                0.00    0.03 2251052/2251052     std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [32]
                0.01    0.01 2251052/3751052     void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [36]
                0.01    0.00 2251052/8252104     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [33]
-----------------------------------------------
                0.00    0.00       2/1501052     std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [104]
                0.01    0.05 1501050/1501052     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
[23]     5.0    0.01    0.05 1501052         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [23]
                0.02    0.02 1501052/1501052     std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [27]
                0.01    0.00 1501052/1501052     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [87]
-----------------------------------------------
                0.00    0.02 1500000/3001052     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.00    0.02 1501052/3001052     std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [27]
[24]     4.2    0.00    0.05 3001052         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [24]
                0.02    0.03 3001052/3001052     std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [25]
-----------------------------------------------
                0.02    0.03 3001052/3001052     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [24]
[25]     4.2    0.02    0.03 3001052         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [25]
                0.02    0.01 3001052/3001052     __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [35]
-----------------------------------------------
                0.03    0.01 1500000/1500000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
[26]     4.1    0.03    0.01 1500000         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [26]
                0.01    0.00 6000000/7501050     std::vector<double, std::allocator<double> >::size() const [58]
                0.00    0.01 3000000/3000000     std::vector<double, std::allocator<double> >::max_size() const [89]
                0.00    0.00 1500000/1500000     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [125]
-----------------------------------------------
                0.02    0.02 1501052/1501052     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [23]
[27]     4.0    0.02    0.02 1501052         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [27]
                0.00    0.02 1501052/3001052     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [24]
-----------------------------------------------
                0.02    0.00 3000000/6750000     std::vector<double, std::allocator<double> >::end() [30]
                0.02    0.00 3750000/6750000     std::vector<double, std::allocator<double> >::begin() [31]
[28]     3.8    0.04    0.00 6750000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [28]
-----------------------------------------------
                0.00    0.04  750000/750000      vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [2]
[29]     3.7    0.00    0.04  750000         double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [29]
                0.02    0.02 2250000/4500000     bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [15]
                0.00    0.00 1500000/4500000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [61]
                0.00    0.00 1500000/4500000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [115]
-----------------------------------------------
                0.01    0.01 1500000/3000000     vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [2]
                0.01    0.01 1500000/3000000     void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [6]
[30]     3.6    0.02    0.02 3000000         std::vector<double, std::allocator<double> >::end() [30]
                0.02    0.00 3000000/6750000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [28]
-----------------------------------------------
                0.00    0.01 1500000/3750000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.01    0.01 2250000/3750000     vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [2]
[31]     3.0    0.01    0.02 3750000         std::vector<double, std::allocator<double> >::begin() [31]
                0.02    0.00 3750000/6750000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [28]
-----------------------------------------------
                0.00    0.03 2251052/2251052     std::vector<double, std::allocator<double> >::~vector() [22]
[32]     2.9    0.00    0.03 2251052         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [32]
                0.01    0.01 2251052/2251052     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [48]
                0.01    0.01 2251052/3751052     std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [40]
-----------------------------------------------
                0.00    0.00       2/8252104     std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [105]
                0.01    0.00 1501050/8252104     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.01    0.00 2251052/8252104     std::vector<double, std::allocator<double> >::~vector() [22]
                0.02    0.00 4500000/8252104     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
[33]     2.8    0.03    0.00 8252104         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [33]
-----------------------------------------------
                0.02    0.01 1501050/1501050     double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
[34]     2.8    0.02    0.01 1501050         double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [34]
                0.00    0.01 1501050/1501050     double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [70]
                0.00    0.00 3002100/3002100     double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [121]
                0.00    0.00 1501050/10501052     double* std::__niter_base<double*>(double*) [112]
-----------------------------------------------
                0.02    0.01 3001052/3001052     std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [25]
[35]     2.4    0.02    0.01 3001052         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [35]
                0.01    0.00 3001052/6001052     __gnu_cxx::new_allocator<double>::max_size() const [59]
-----------------------------------------------
                0.00    0.01 1500000/3751052     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.01    0.01 2251052/3751052     std::vector<double, std::allocator<double> >::~vector() [22]
[36]     2.4    0.01    0.02 3751052         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [36]
                0.02    0.00 3751052/3751052     void std::_Destroy<double*>(double*, double*) [52]
-----------------------------------------------
                0.01    0.02 3000000/3000000     double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [38]
[37]     2.4    0.01    0.02 3000000         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [37]
                0.02    0.00 3000000/3000000     double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [53]
-----------------------------------------------
                0.00    0.03 3000000/3000000     double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [14]
[38]     2.4    0.00    0.03 3000000         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [38]
                0.01    0.02 3000000/3000000     double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [37]
                0.00    0.00 9000000/10501052     double* std::__niter_base<double*>(double*) [112]
-----------------------------------------------
                0.01    0.01 1500000/1500000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
[39]     2.3    0.01    0.01 1500000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [39]
                0.01    0.00 3000000/15000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [16]
-----------------------------------------------
                0.00    0.00 1500000/3751052     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [7]
                0.01    0.01 2251052/3751052     std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [32]
[40]     1.9    0.01    0.01 3751052         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [40]
                0.00    0.01 3001052/3001052     std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [63]
-----------------------------------------------
                0.02    0.00 3002100/3002100     double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
[41]     1.9    0.02    0.00 3002100         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [41]
-----------------------------------------------
                0.01    0.00 1500000/3000000     std::back_insert_iterator<std::vector<double, std::allocator<double> > >::operator=(double&&) [4]
                0.01    0.00 1500000/3000000     std::vector<double, std::allocator<double> >::push_back(double&&) [5]
[42]     1.9    0.02    0.00 3000000         std::remove_reference<double&>::type&& std::move<double&>(double&) [42]
-----------------------------------------------
                0.01    0.01  750000/750000      std::_Vector_base<double, std::allocator<double> >::_Vector_base() [44]
[43]     1.9    0.01    0.01  750000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [43]
                0.00    0.01  750000/750002      std::allocator<double>::allocator() [75]
-----------------------------------------------
                0.00    0.02  750000/750000      std::vector<double, std::allocator<double> >::vector() [45]
[44]     1.9    0.00    0.02  750000         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [44]
                0.01    0.01  750000/750000      std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [43]
-----------------------------------------------
                0.00    0.02  750000/750000      vectors_distance(std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [2]
[45]     1.9    0.00    0.02  750000         std::vector<double, std::allocator<double> >::vector() [45]
                0.00    0.02  750000/750000      std::_Vector_base<double, std::allocator<double> >::_Vector_base() [44]
-----------------------------------------------
                0.01    0.01  750000/750000      std::back_insert_iterator<std::vector<double, std::allocator<double> > > std::back_inserter<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [47]
